Time (ms) (ms),Fink 2008,Time (ms) (ms),Lei_2019_37oC_IKr
5851.9,-69.0648,5851.9,-69.0648
5852.2,-69.4234,5852.2,-69.4234
5852.5,-69.7754,5852.5,-69.7754
5852.8,-70.1205,5852.8,-70.1205
5853.1,-70.4584,5853.1,-70.4584
5853.4,-70.7889,5853.4,-70.7889
5853.7,-71.1118,5853.7,-71.1118
5854,-71.4271,5854,-71.4271
5854.3,-71.7344,5854.3,-71.7344
5854.6,-72.0337,5854.6,-72.0337
5854.9,-72.3248,5854.9,-72.3248
5855.3,-72.7003,5855.3,-72.7003
5855.7,-73.0611,5855.7,-73.0611
5856.1,-73.4072,5856.1,-73.4072
5856.5,-73.7386,5856.5,-73.7386
5856.9,-74.0554,5856.9,-74.0554
5857.4,-74.4313,5857.4,-74.4313
5857.9,-74.785,5857.9,-74.785
5858.4,-75.1173,5858.4,-75.1173
5859,-75.4885,5859,-75.4885
5859.6,-75.8311,5859.6,-75.8311
5860.3,-76.1964,5860.3,-76.1964
5861.1,-76.5715,5861.1,-76.5715
5862,-76.944,5862,-76.944
5863,-77.3025,5863,-77.3025
5864.2,-77.6656,5864.2,-77.6656
5865.7,-78.0325,5865.7,-78.0325
5867.3,-78.338,5867.3,-78.338
5867.4,-77.4134,5867.4,-77.4134
5867.5,-76.5036,5867.5,-76.5036
5867.6,-75.6077,5867.6,-75.6077
5867.7,-74.7244,5867.7,-74.7244
5867.8,-73.8524,5867.8,-73.8524
5867.9,-72.9907,5867.9,-72.9907
5868,-72.1381,5868,-72.1381
5868.1,-71.2936,5868.1,-71.2936
5868.2,-70.4564,5868.2,-70.4564
5868.3,-69.6254,5868.3,-69.6254
5868.4,-68.7998,5868.4,-68.7998
5868.5,-67.979,5868.5,-67.979
5868.6,-67.1622,5868.6,-67.1622
5868.7,-66.3486,5868.7,-66.3486
5868.8,-65.5376,5868.8,-65.5376
5868.9,-64.7286,5868.9,-64.7286
5869,-63.9209,5869,-63.9209
5869.1,-63.1139,5869.1,-63.1139
5869.2,-62.3071,5869.2,-62.3071
5869.3,-61.4996,5869.3,-61.4996
5869.4,-60.6909,5869.4,-60.6909
5869.5,-59.88,5869.5,-59.88
5869.6,-59.0661,5869.6,-59.0661
5869.7,-58.2482,5869.7,-58.2482
5869.8,-57.4251,5869.8,-57.4251
5869.9,-56.5953,5869.9,-56.5953
5870,-55.7572,5870,-55.7572
5870.1,-54.9088,5870.1,-54.9088
5870.2,-54.048,5870.2,-54.048
5870.3,-53.172,5870.3,-53.172
5870.4,-52.2777,5870.4,-52.2777
5870.5,-51.3615,5870.5,-51.3615
5870.6,-50.4195,5870.6,-50.4195
5870.7,-49.4468,5870.7,-49.4468
5870.8,-48.4384,5870.8,-48.4384
5870.9,-47.3882,5870.9,-47.3882
5871,-46.29,5871,-46.29
5871.1,-45.137,5871.1,-45.137
5871.2,-43.922,5871.2,-43.922
5871.3,-42.6383,5871.3,-42.6383
5871.4,-41.2799,5871.4,-41.2799
5871.5,-39.8433,5871.5,-39.8433
5871.6,-38.3294,5871.6,-38.3294
5871.7,-36.744,5871.7,-36.744
5871.8,-35.0948,5871.8,-35.0948
5871.9,-33.3943,5871.9,-33.3943
5872,-31.6602,5872,-31.6602
5872.1,-29.9145,5872.1,-29.9145
5872.2,-28.181,5872.2,-28.181
5872.3,-26.4828,5872.3,-26.4828
5872.4,-25.7881,5872.4,-25.7881
5872.5,-25.1609,5872.5,-25.1609
5872.6,-24.6047,5872.6,-24.6047
5872.7,-24.1168,5872.7,-24.1168
5872.8,-23.6924,5872.8,-23.6924
5872.9,-23.3258,5872.9,-23.3258
5873,-23.0113,5873,-23.0113
5873.1,-22.7431,5873.1,-22.7431
5873.2,-22.5156,5873.2,-22.5156
5873.4,-22.1631,5873.4,-22.1631
5873.7,-21.8264,5873.7,-21.8264
5874.8,-21.5067,5874.8,-21.5067
5878.1,-21.8756,5878.1,-21.8756
5880,-22.2386,5880,-22.2386
5881.5,-22.6156,5881.5,-22.6156
5882.7,-22.9786,5882.7,-22.9786
5883.8,-23.3602,5883.8,-23.3602
5884.7,-23.7075,5884.7,-23.7075
5885.6,-24.0862,5885.6,-24.0862
5886.4,-24.4493,5886.4,-24.4493
5887.1,-24.7872,5887.1,-24.7872
5887.8,-25.1439,5887.8,-25.1439
5888.5,-25.5192,5888.5,-25.5192
5889.1,-25.8554,5889.1,-25.8554
5889.7,-26.205,5889.7,-26.205
5890.3,-26.5677,5890.3,-26.5677
5890.9,-26.9433,5890.9,-26.9433
5891.4,-27.266,5891.4,-27.266
5891.9,-27.5974,5891.9,-27.5974
5892.4,-27.9373,5892.4,-27.9373
5892.9,-28.2855,5892.9,-28.2855
5893.4,-28.642,5893.4,-28.642
5893.9,-29.0066,5893.9,-29.0066
5894.4,-29.379,5894.4,-29.379
5894.9,-29.7591,5894.9,-29.7591
5895.3,-30.0686,5895.3,-30.0686
5895.7,-30.3829,5895.7,-30.3829
5896.1,-30.7018,5896.1,-30.7018
5896.5,-31.0253,5896.5,-31.0253
5896.9,-31.3532,5896.9,-31.3532
5897.3,-31.6856,5897.3,-31.6856
5897.7,-32.0223,5897.7,-32.0223
5898.1,-32.3632,5898.1,-32.3632
5898.5,-32.7083,5898.5,-32.7083
5898.9,-33.0575,5898.9,-33.0575
5899.3,-33.4107,5899.3,-33.4107
5899.7,-33.7679,5899.7,-33.7679
5900.1,-34.1291,5900.1,-34.1291
5900.5,-34.4941,5900.5,-34.4941
5900.9,-34.863,5900.9,-34.863
5901.3,-35.2356,5901.3,-35.2356
5901.7,-35.6121,5901.7,-35.6121
5902.1,-35.9923,5902.1,-35.9923
5902.4,-36.2798,5902.4,-36.2798
5902.7,-36.5695,5902.7,-36.5695
5903,-36.8613,5903,-36.8613
5903.3,-37.1551,5903.3,-37.1551
5903.6,-37.4511,5903.6,-37.4511
5903.9,-37.7491,5903.9,-37.7491
5904.2,-38.0492,5904.2,-38.0492
5904.5,-38.3514,5904.5,-38.3514
5904.8,-38.6557,5904.8,-38.6557
5905.1,-38.9621,5905.1,-38.9621
5905.4,-39.2707,5905.4,-39.2707
5905.7,-39.5814,5905.7,-39.5814
5906,-39.8942,5906,-39.8942
5906.3,-40.2093,5906.3,-40.2093
5906.6,-40.5265,5906.6,-40.5265
5906.9,-40.8459,5906.9,-40.8459
5907.2,-41.1676,5907.2,-41.1676
5907.5,-41.4915,5907.5,-41.4915
5907.8,-41.8177,5907.8,-41.8177
5908.1,-42.1462,5908.1,-42.1462
5908.4,-42.4771,5908.4,-42.4771
5908.7,-42.8103,5908.7,-42.8103
5909,-43.1459,5909,-43.1459
5909.3,-43.4839,5909.3,-43.4839
5909.6,-43.8244,5909.6,-43.8244
5909.9,-44.1674,5909.9,-44.1674
5910.2,-44.5129,5910.2,-44.5129
5910.5,-44.861,5910.5,-44.861
5910.8,-45.2117,5910.8,-45.2117
5911.1,-45.565,5911.1,-45.565
5911.4,-45.921,5911.4,-45.921
5911.7,-46.2796,5911.7,-46.2796
5912,-46.641,5912,-46.641
5912.3,-47.0052,5912.3,-47.0052
5912.6,-47.3722,5912.6,-47.3722
5912.9,-47.742,5912.9,-47.742
5913.2,-48.1147,5913.2,-48.1147
5913.5,-48.4902,5913.5,-48.4902
5913.8,-48.8687,5913.8,-48.8687
5914.1,-49.2502,5914.1,-49.2502
5914.3,-49.5061,5914.3,-49.5061
5914.5,-49.7634,5914.5,-49.7634
5914.7,-50.022,5914.7,-50.022
5914.9,-50.282,5914.9,-50.282
5915.1,-50.5433,5915.1,-50.5433
5915.3,-50.8059,5915.3,-50.8059
5915.5,-51.0699,5915.5,-51.0699
5915.7,-51.3353,5915.7,-51.3353
5915.9,-51.602,5915.9,-51.602
5916.1,-51.87,5916.1,-51.87
5916.3,-52.1394,5916.3,-52.1394
5916.5,-52.4101,5916.5,-52.4101
5916.7,-52.6822,5916.7,-52.6822
5916.9,-52.9557,5916.9,-52.9557
5917.1,-53.2304,5917.1,-53.2304
5917.3,-53.5065,5917.3,-53.5065
5917.5,-53.7839,5917.5,-53.7839
5917.7,-54.0625,5917.7,-54.0625
5917.9,-54.3425,5917.9,-54.3425
5918.1,-54.6238,5918.1,-54.6238
5918.3,-54.9063,5918.3,-54.9063
5918.5,-55.19,5918.5,-55.19
5918.7,-55.4749,5918.7,-55.4749
5918.9,-55.7611,5918.9,-55.7611
5919.1,-56.0483,5919.1,-56.0483
5919.3,-56.3368,5919.3,-56.3368
5919.5,-56.6263,5919.5,-56.6263
5919.7,-56.9169,5919.7,-56.9169
5919.9,-57.2085,5919.9,-57.2085
5920.1,-57.501,5920.1,-57.501
5920.3,-57.7946,5920.3,-57.7946
5920.5,-58.089,5920.5,-58.089
5920.7,-58.3843,5920.7,-58.3843
5920.9,-58.6803,5920.9,-58.6803
5921.1,-58.9771,5921.1,-58.9771
5921.3,-59.2746,5921.3,-59.2746
5921.5,-59.5726,5921.5,-59.5726
5921.7,-59.8712,5921.7,-59.8712
5921.9,-60.1703,5921.9,-60.1703
5922.1,-60.4698,5922.1,-60.4698
5922.3,-60.7696,5922.3,-60.7696
5922.5,-61.0696,5922.5,-61.0696
5922.7,-61.3698,5922.7,-61.3698
5922.9,-61.6701,5922.9,-61.6701
5923.1,-61.9703,5923.1,-61.9703
5923.3,-62.2704,5923.3,-62.2704
5923.5,-62.5702,5923.5,-62.5702
5923.7,-62.8698,5923.7,-62.8698
5923.9,-63.1689,5923.9,-63.1689
5924.1,-63.4674,5924.1,-63.4674
5924.3,-63.7653,5924.3,-63.7653
5924.5,-64.0624,5924.5,-64.0624
5924.7,-64.3587,5924.7,-64.3587
5924.9,-64.6539,5924.9,-64.6539
5925.1,-64.948,5925.1,-64.948
5925.3,-65.2409,5925.3,-65.2409
5925.5,-65.5324,5925.5,-65.5324
5925.7,-65.8224,5925.7,-65.8224
5925.9,-66.1108,5925.9,-66.1108
5926.1,-66.3974,5926.1,-66.3974
5926.3,-66.6821,5926.3,-66.6821
5926.5,-66.9649,5926.5,-66.9649
5926.7,-67.2455,5926.7,-67.2455
5926.9,-67.5238,5926.9,-67.5238
5927.1,-67.7998,5927.1,-67.7998
5927.3,-68.0733,5927.3,-68.0733
5927.5,-68.3442,5927.5,-68.3442
5927.7,-68.6123,5927.7,-68.6123
5927.9,-68.8776,5927.9,-68.8776
5928.1,-69.1399,5928.1,-69.1399
5928.3,-69.3992,5928.3,-69.3992
5928.6,-69.7821,5928.6,-69.7821
5928.9,-70.1576,5928.9,-70.1576
5929.2,-70.5253,5929.2,-70.5253
5929.5,-70.885,5929.5,-70.885
5929.8,-71.2363,5929.8,-71.2363
5930.1,-71.5792,5930.1,-71.5792
5930.4,-71.9133,5930.4,-71.9133
5930.7,-72.2386,5930.7,-72.2386
5931,-72.5548,5931,-72.5548
5931.3,-72.862,5931.3,-72.862
5931.6,-73.1599,5931.6,-73.1599
5932,-73.5428,5932,-73.5428
5932.4,-73.9092,5932.4,-73.9092
5932.8,-74.2592,5932.8,-74.2592
5933.2,-74.5929,5933.2,-74.5929
5933.6,-74.9106,5933.6,-74.9106
5934.1,-75.2855,5934.1,-75.2855
5934.6,-75.6365,5934.6,-75.6365
5935.1,-75.9643,5935.1,-75.9643
5935.7,-76.3282,5935.7,-76.3282
5936.3,-76.6617,5936.3,-76.6617
5937,-77.0146,5937,-77.0146
5937.8,-77.3737,5937.8,-77.3737
5938.7,-77.7267,5938.7,-77.7267
5939.8,-78.0931,5939.8,-78.0931
5941.2,-78.4716,5941.2,-78.4716
5943,-78.8418,5943,-78.8418
5945.7,-79.2188,5945.7,-79.2188
5951,-79.5987,5951,-79.5987
5980.3,-79.9821,5980.3,-79.9821
6115.7,-80.3657,6115.7,-80.3657
6125.3,-80.3784,6125.3,-80.3784
6125.4,-79.4378,6125.4,-79.4378
6125.5,-78.5147,6125.5,-78.5147
6125.6,-77.6075,6125.6,-77.6075
6125.7,-76.7148,6125.7,-76.7148
6125.8,-75.8351,6125.8,-75.8351
6125.9,-74.9673,6125.9,-74.9673
6126,-74.1101,6126,-74.1101
6126.1,-73.2625,6126.1,-73.2625
6126.2,-72.4233,6126.2,-72.4233
6126.3,-71.5915,6126.3,-71.5915
6126.4,-70.7659,6126.4,-70.7659
6126.5,-69.9456,6126.5,-69.9456
6126.6,-69.1293,6126.6,-69.1293
6126.7,-68.3159,6126.7,-68.3159
6126.8,-67.5037,6126.8,-67.5037
6126.9,-66.691,6126.9,-66.691
6127,-65.8756,6127,-65.8756
6127.1,-65.0544,6127.1,-65.0544
6127.2,-64.2236,6127.2,-64.2236
6127.3,-63.3777,6127.3,-63.3777
6127.4,-62.5092,6127.4,-62.5092
6127.5,-61.6074,6127.5,-61.6074
6127.6,-60.6566,6127.6,-60.6566
6127.7,-59.6334,6127.7,-59.6334
6127.8,-58.5014,6127.8,-58.5014
6127.9,-57.2011,6127.9,-57.2011
6128,-55.6291,6128,-55.6291
6128.1,-53.5924,6128.1,-53.5924
6128.2,-50.6952,6128.2,-50.6952
6128.3,-46.0388,6128.3,-46.0388
6128.4,-37.3168,6128.4,-37.3168
6128.5,-17.4275,6128.5,-17.4275
6128.6,11.1926,6128.6,11.1926
6128.7,26.4539,6128.7,26.4539
6128.8,32.7624,6128.8,32.7624
6128.9,35.4621,6128.9,35.4621
6129,36.8064,6129,36.8064
6129.1,37.6301,6129.1,37.6301
6129.2,38.2336,6129.2,38.2336
6129.3,38.7248,6129.3,38.7248
6129.4,39.1438,6129.4,39.1438
6129.5,39.5072,6129.5,39.5072
6129.6,39.8236,6129.6,39.8236
6129.7,40.0988,6129.7,40.0988
6129.8,40.3376,6129.8,40.3376
6129.9,40.5444,6129.9,40.5444
6130.1,40.8776,6130.1,40.8776
6130.3,41.1271,6130.3,41.1271
6130.4,40.2882,6130.4,40.2882
6130.5,39.4585,6130.5,39.4585
6130.6,38.6417,6130.6,38.6417
6130.7,37.8409,6130.7,37.8409
6130.8,37.0585,6130.8,37.0585
6130.9,36.2965,6130.9,36.2965
6131,35.5565,6131,35.5565
6131.1,34.8395,6131.1,34.8395
6131.2,34.1464,6131.2,34.1464
6131.3,33.4778,6131.3,33.4778
6131.4,32.8339,6131.4,32.8339
6131.5,32.2149,6131.5,32.2149
6131.6,31.6209,6131.6,31.6209
6131.7,31.0516,6131.7,31.0516
6131.8,30.5068,6131.8,30.5068
6131.9,29.9862,6131.9,29.9862
6132,29.4892,6132,29.4892
6132.1,29.0155,6132.1,29.0155
6132.2,28.5644,6132.2,28.5644
6132.3,28.1354,6132.3,28.1354
6132.4,27.7278,6132.4,27.7278
6132.5,27.3411,6132.5,27.3411
6132.6,26.9745,6132.6,26.9745
6132.7,26.6273,6132.7,26.6273
6132.8,26.2989,6132.8,26.2989
6132.9,25.9887,6132.9,25.9887
6133,25.6958,6133,25.6958
6133.1,25.4198,6133.1,25.4198
6133.2,25.1598,6133.2,25.1598
6133.3,24.9152,6133.3,24.9152
6133.4,24.6855,6133.4,24.6855
6133.5,24.4699,6133.5,24.4699
6133.6,24.2679,6133.6,24.2679
6133.8,23.9021,6133.8,23.9021
6134,23.5836,6134,23.5836
6134.2,23.3082,6134.2,23.3082
6134.5,22.9669,6134.5,22.9669
6134.9,22.6274,6134.9,22.6274
6135.7,22.2546,6135.7,22.2546
6136.4,22.1654,6136.4,22.1654
6138.4,22.5334,6138.4,22.5334
6139.5,22.8966,6139.5,22.8966
6140.6,23.2775,6140.6,23.2775
6141.7,23.6395,6141.7,23.6395
6143,24.0135,6143,24.0135
6144.8,24.3932,6144.8,24.3932
6146.7,24.5534,6146.7,24.5534
6149.2,24.1891,6149.2,24.1891
6150.2,23.8248,6150.2,23.8248
6151,23.4808,6151,23.4808
6151.8,23.1302,6151.8,23.1302
6152.7,22.7579,6152.7,22.7579
6153.7,22.3844,6153.7,22.3844
6154.8,22.02,6154.8,22.02
6156.1,21.6407,6156.1,21.6407
6157.6,21.2581,6157.6,21.2581
6159.3,20.8809,6159.3,20.8809
6161.3,20.4976,6161.3,20.4976
6163.6,20.1174,6163.6,20.1174
6166.2,19.7414,6166.2,19.7414
6169.1,19.3628,6169.1,19.3628
6172.2,18.9824,6172.2,18.9824
6175.3,18.6107,6175.3,18.6107
6178.4,18.2373,6178.4,18.2373
6181.5,17.8559,6181.5,17.8559
6184.5,17.4754,6184.5,17.4754
6187.4,17.095,6187.4,17.095
6190.2,16.7145,6190.2,16.7145
6192.9,16.3347,6192.9,16.3347
6195.5,15.9566,6195.5,15.9566
6198,15.5812,6198,15.5812
6200.4,15.21,6200.4,15.21
6202.8,14.8279,6202.8,14.8279
6205.1,14.4518,6205.1,14.4518
6207.3,14.0828,6207.3,14.0828
6209.5,13.7049,6209.5,13.7049
6211.6,13.336,6211.6,13.336
6213.7,12.9592,6213.7,12.9592
6215.7,12.593,6215.7,12.593
6217.7,12.2198,6217.7,12.2198
6219.7,11.8396,6219.7,11.8396
6221.6,11.4721,6221.6,11.4721
6223.5,11.0985,6223.5,11.0985
6225.4,10.7188,6225.4,10.7188
6227.2,10.3536,6227.2,10.3536
6229,9.98307,6229,9.98307
6230.8,9.60719,6230.8,9.60719
6232.6,9.226,6232.6,9.226
6234.3,8.86113,6234.3,8.86113
6236,8.49152,6236,8.49152
6237.7,8.11716,6237.7,8.11716
6239.4,7.738,6239.4,7.738
6241,7.37673,6241,7.37673
6242.6,7.01112,6242.6,7.01112
6244.2,6.6411,6244.2,6.6411
6245.8,6.26659,6245.8,6.26659
6247.4,5.8875,6247.4,5.8875
6248.9,5.52783,6248.9,5.52783
6250.4,5.16393,6250.4,5.16393
6251.9,4.79567,6251.9,4.79567
6253.4,4.42291,6253.4,4.42291
6254.9,4.04552,6254.9,4.04552
6256.4,3.66331,6256.4,3.66331
6257.8,3.30208,6257.8,3.30208
6259.2,2.93634,6259.2,2.93634
6260.6,2.5659,6260.6,2.5659
6262,2.19058,6262,2.19058
6263.4,1.81017,6263.4,1.81017
6264.7,1.45217,6264.7,1.45217
6266,1.0894,6266,1.0894
6267.3,0.721651,6267.3,0.721651
6268.6,0.348699,6268.6,0.348699
6269.9,-0.0296837,6269.9,-0.0296837
6271.1,-0.383992,6271.1,-0.383992
6272.3,-0.743342,6272.3,-0.743342
6273.5,-1.10795,6273.5,-1.10795
6274.7,-1.47803,6274.7,-1.47803
6275.9,-1.85383,6275.9,-1.85383
6277.1,-2.23559,6277.1,-2.23559
6278.2,-2.59099,6278.2,-2.59099
6279.3,-2.95182,6279.3,-2.95182
6280.4,-3.31829,6280.4,-3.31829
6281.5,-3.69062,6281.5,-3.69062
6282.6,-4.06904,6282.6,-4.06904
6283.6,-4.41853,6283.6,-4.41853
6284.6,-4.77342,6284.6,-4.77342
6285.6,-5.13388,6285.6,-5.13388
6286.6,-5.5001,6286.6,-5.5001
6287.6,-5.87226,6287.6,-5.87226
6288.6,-6.25054,6288.6,-6.25054
6289.5,-6.59639,6289.5,-6.59639
6290.4,-6.94748,6290.4,-6.94748
6291.3,-7.30395,6291.3,-7.30395
6292.2,-7.66593,6292.2,-7.66593
6293.1,-8.03354,6293.1,-8.03354
6294,-8.40691,6294,-8.40691
6294.9,-8.78616,6294.9,-8.78616
6295.7,-9.12829,6295.7,-9.12829
6296.5,-9.47523,6296.5,-9.47523
6297.3,-9.82704,6297.3,-9.82704
6298.1,-10.1838,6298.1,-10.1838
6298.9,-10.5455,6298.9,-10.5455
6299.7,-10.9123,6299.7,-10.9123
6300.5,-11.2842,6300.5,-11.2842
6301.3,-11.6613,6301.3,-11.6613
6302.1,-12.0435,6302.1,-12.0435
6302.8,-12.3822,6302.8,-12.3822
6303.5,-12.7248,6303.5,-12.7248
6304.2,-13.0715,6304.2,-13.0715
6304.9,-13.4222,6304.9,-13.4222
6305.6,-13.7768,6305.6,-13.7768
6306.3,-14.1355,6306.3,-14.1355
6307,-14.4982,6307,-14.4982
6307.7,-14.8648,6307.7,-14.8648
6308.4,-15.2355,6308.4,-15.2355
6309.1,-15.6101,6309.1,-15.6101
6309.8,-15.9887,6309.8,-15.9887
6310.5,-16.3714,6310.5,-16.3714
6311.1,-16.7025,6311.1,-16.7025
6311.7,-17.0366,6311.7,-17.0366
6312.3,-17.3737,6312.3,-17.3737
6312.9,-17.7137,6312.9,-17.7137
6313.5,-18.0567,6313.5,-18.0567
6314.1,-18.4028,6314.1,-18.4028
6314.7,-18.7519,6314.7,-18.7519
6315.3,-19.1042,6315.3,-19.1042
6315.9,-19.4596,6315.9,-19.4596
6316.5,-19.8182,6316.5,-19.8182
6317.1,-20.1801,6317.1,-20.1801
6317.7,-20.5453,6317.7,-20.5453
6318.3,-20.9139,6318.3,-20.9139
6318.9,-21.2861,6318.9,-21.2861
6319.5,-21.6618,6319.5,-21.6618
6320.1,-22.0412,6320.1,-22.0412
6320.7,-22.4244,6320.7,-22.4244
6321.2,-22.7466,6321.2,-22.7466
6321.7,-23.0716,6321.7,-23.0716
6322.2,-23.3993,6322.2,-23.3993
6322.7,-23.7299,6322.7,-23.7299
6323.2,-24.0634,6323.2,-24.0634
6323.7,-24.3999,6323.7,-24.3999
6324.2,-24.7394,6324.2,-24.7394
6324.7,-25.0819,6324.7,-25.0819
6325.2,-25.4275,6325.2,-25.4275
6325.7,-25.7762,6325.7,-25.7762
6326.2,-26.1282,6326.2,-26.1282
6326.7,-26.4834,6326.7,-26.4834
6327.2,-26.8418,6327.2,-26.8418
6327.7,-27.2035,6327.7,-27.2035
6328.2,-27.5685,6328.2,-27.5685
6328.7,-27.9369,6328.7,-27.9369
6329.2,-28.3087,6329.2,-28.3087
6329.7,-28.6839,6329.7,-28.6839
6330.2,-29.0624,6330.2,-29.0624
6330.7,-29.4445,6330.7,-29.4445
6331.1,-29.7526,6331.1,-29.7526
6331.5,-30.063,6331.5,-30.063
6331.9,-30.3755,6331.9,-30.3755
6332.3,-30.6904,6332.3,-30.6904
6332.7,-31.0075,6332.7,-31.0075
6333.1,-31.3269,6333.1,-31.3269
6333.5,-31.6486,6333.5,-31.6486
6333.9,-31.9726,6333.9,-31.9726
6334.3,-32.2989,6334.3,-32.2989
6334.7,-32.6276,6334.7,-32.6276
6335.1,-32.9587,6335.1,-32.9587
6335.5,-33.2921,6335.5,-33.2921
6335.9,-33.6279,6335.9,-33.6279
6336.3,-33.9662,6336.3,-33.9662
6336.7,-34.307,6336.7,-34.307
6337.1,-34.6502,6337.1,-34.6502
6337.5,-34.996,6337.5,-34.996
6337.9,-35.3443,6337.9,-35.3443
6338.3,-35.6952,6338.3,-35.6952
6338.7,-36.0488,6338.7,-36.0488
6339.1,-36.405,6339.1,-36.405
6339.5,-36.764,6339.5,-36.764
6339.9,-37.1257,6339.9,-37.1257
6340.3,-37.4902,6340.3,-37.4902
6340.7,-37.8577,6340.7,-37.8577
6341.1,-38.228,6341.1,-38.228
6341.5,-38.6013,6341.5,-38.6013
6341.9,-38.9777,6341.9,-38.9777
6342.3,-39.3572,6342.3,-39.3572
6342.7,-39.7398,6342.7,-39.7398
6343,-40.0289,6343,-40.0289
6343.3,-40.3198,6343.3,-40.3198
6343.6,-40.6127,6343.6,-40.6127
6343.9,-40.9074,6343.9,-40.9074
6344.2,-41.2041,6344.2,-41.2041
6344.5,-41.5027,6344.5,-41.5027
6344.8,-41.8033,6344.8,-41.8033
6345.1,-42.106,6345.1,-42.106
6345.4,-42.4108,6345.4,-42.4108
6345.7,-42.7176,6345.7,-42.7176
6346,-43.0266,6346,-43.0266
6346.3,-43.3378,6346.3,-43.3378
6346.6,-43.6511,6346.6,-43.6511
6346.9,-43.9668,6346.9,-43.9668
6347.2,-44.2847,6347.2,-44.2847
6347.5,-44.6049,6347.5,-44.6049
6347.8,-44.9274,6347.8,-44.9274
6348.1,-45.2524,6348.1,-45.2524
6348.4,-45.5798,6348.4,-45.5798
6348.7,-45.9096,6348.7,-45.9096
6349,-46.2419,6349,-46.2419
6349.3,-46.5768,6349.3,-46.5768
6349.6,-46.9142,6349.6,-46.9142
6349.9,-47.2542,6349.9,-47.2542
6350.2,-47.5968,6350.2,-47.5968
6350.5,-47.9421,6350.5,-47.9421
6350.8,-48.2901,6350.8,-48.2901
6351.1,-48.6408,6351.1,-48.6408
6351.4,-48.9942,6351.4,-48.9942
6351.7,-49.3504,6351.7,-49.3504
6352,-49.7094,6352,-49.7094
6352.3,-50.0712,6352.3,-50.0712
6352.6,-50.4358,6352.6,-50.4358
6352.9,-50.8033,6352.9,-50.8033
6353.2,-51.1736,6353.2,-51.1736
6353.5,-51.5467,6353.5,-51.5467
6353.8,-51.9227,6353.8,-51.9227
6354.1,-52.3016,6354.1,-52.3016
6354.4,-52.6832,6354.4,-52.6832
6354.6,-52.9392,6354.6,-52.9392
6354.8,-53.1965,6354.8,-53.1965
6355,-53.455,6355,-53.455
6355.2,-53.7147,6355.2,-53.7147
6355.4,-53.9757,6355.4,-53.9757
6355.6,-54.2379,6355.6,-54.2379
6355.8,-54.5012,6355.8,-54.5012
6356,-54.7658,6356,-54.7658
6356.2,-55.0315,6356.2,-55.0315
6356.4,-55.2983,6356.4,-55.2983
6356.6,-55.5663,6356.6,-55.5663
6356.8,-55.8353,6356.8,-55.8353
6357,-56.1055,6357,-56.1055
6357.2,-56.3767,6357.2,-56.3767
6357.4,-56.6489,6357.4,-56.6489
6357.6,-56.9221,6357.6,-56.9221
6357.8,-57.1962,6357.8,-57.1962
6358,-57.4713,6358,-57.4713
6358.2,-57.7472,6358.2,-57.7472
6358.4,-58.024,6358.4,-58.024
6358.6,-58.3015,6358.6,-58.3015
6358.8,-58.5798,6358.8,-58.5798
6359,-58.8588,6359,-58.8588
6359.2,-59.1385,6359.2,-59.1385
6359.4,-59.4187,6359.4,-59.4187
6359.6,-59.6994,6359.6,-59.6994
6359.8,-59.9806,6359.8,-59.9806
6360,-60.2622,6360,-60.2622
6360.2,-60.5442,6360.2,-60.5442
6360.4,-60.8264,6360.4,-60.8264
6360.6,-61.1087,6360.6,-61.1087
6360.8,-61.3912,6360.8,-61.3912
6361,-61.6737,6361,-61.6737
6361.2,-61.9561,6361.2,-61.9561
6361.4,-62.2384,6361.4,-62.2384
6361.6,-62.5205,6361.6,-62.5205
6361.8,-62.8023,6361.8,-62.8023
6362,-63.0836,6362,-63.0836
6362.2,-63.3644,6362.2,-63.3644
6362.4,-63.6446,6362.4,-63.6446
6362.6,-63.9241,6362.6,-63.9241
6362.8,-64.2028,6362.8,-64.2028
6363,-64.4805,6363,-64.4805
6363.2,-64.7572,6363.2,-64.7572
6363.4,-65.0328,6363.4,-65.0328
6363.6,-65.3072,6363.6,-65.3072
6363.8,-65.5802,6363.8,-65.5802
6364,-65.8517,6364,-65.8517
6364.2,-66.1217,6364.2,-66.1217
6364.4,-66.39,6364.4,-66.39
6364.6,-66.6565,6364.6,-66.6565
6364.8,-66.9211,6364.8,-66.9211
6365,-67.1837,6365,-67.1837
6365.2,-67.4441,6365.2,-67.4441
6365.4,-67.7024,6365.4,-67.7024
6365.7,-68.0853,6365.7,-68.0853
6366,-68.4627,6366,-68.4627
6366.3,-68.8342,6366.3,-68.8342
6366.6,-69.1994,6366.6,-69.1994
6366.9,-69.5581,6366.9,-69.5581
6367.2,-69.91,6367.2,-69.91
6367.5,-70.2549,6367.5,-70.2549
6367.8,-70.5924,6367.8,-70.5924
6368.1,-70.9224,6368.1,-70.9224
6368.4,-71.2447,6368.4,-71.2447
6368.7,-71.559,6368.7,-71.559
6369,-71.8654,6369,-71.8654
6369.3,-72.1636,6369.3,-72.1636
6369.6,-72.4536,6369.6,-72.4536
6370,-72.8273,6370,-72.8273
6370.4,-73.1862,6370.4,-73.1862
6370.8,-73.5302,6370.8,-73.5302
6371.2,-73.8593,6371.2,-73.8593
6371.6,-74.1739,6371.6,-74.1739
